timestamp_s,gt_x_m,gt_y_m,is_gnss_blackout,tracksense_ai+ekf_pipeline_x_m,tracksense_ai+ekf_pipeline_y_m,tracksense_ai+ekf_pipeline_error_m,naive_dead_reckoning_uncorrected_imu_x_m,naive_dead_reckoning_uncorrected_imu_y_m,naive_dead_reckoning_uncorrected_imu_error_m,frozen_gnss_baseline_standard_app_x_m,frozen_gnss_baseline_standard_app_y_m,frozen_gnss_baseline_standard_app_error_m
3.3018343524180103,57.019441128736226,2.4753634739322945,False,57.019441128736226,2.4753634739322945,0.0,57.019441128736226,2.4753634739322945,0.0,57.019441128736226,2.4753634739322945,0.0
3.4018899388549197,58.747097826664884,2.550310328868795,False,58.747097826664884,2.550310328868795,0.0,58.747097826664884,2.550310328868795,0.0,58.747097826664884,2.550310328868795,0.0
3.501945525291829,60.47473616588148,2.62525143922704,False,60.47473616588148,2.62525143922704,0.0,60.47473616588148,2.62525143922704,0.0,60.47473616588148,2.62525143922704,0.0
3.6020011117287383,62.20235560838341,2.7001866362020555,False,62.20235560838341,2.7001866362020555,0.0,62.20235560838341,2.7001866362020555,0.0,62.20235560838341,2.7001866362020555,0.0
3.7020566981656478,63.92995561633828,2.775115751002185,False,63.92995561633828,2.775115751002185,0.0,63.92995561633828,2.775115751002185,0.0,63.92995561633828,2.775115751002185,0.0
3.8021122846025572,65.65753565208884,2.8500386148494727,False,65.65753565208884,2.8500386148494727,0.0,65.65753565208884,2.8500386148494727,0.0,65.65753565208884,2.8500386148494727,0.0
3.9021678710394667,67.38509517815777,2.924955058980044,False,67.38509517815777,2.924955058980044,0.0,67.38509517815777,2.924955058980044,0.0,67.38509517815777,2.924955058980044,0.0
4.002223457476376,69.11263365725253,2.999864914644483,False,69.11263365725253,2.999864914644483,0.0,69.11263365725253,2.999864914644483,0.0,69.11263365725253,2.999864914644483,0.0
4.102279043913286,70.84015055227027,3.0747680131082165,False,70.84015055227027,3.0747680131082165,0.0,70.84015055227027,3.0747680131082165,0.0,70.84015055227027,3.0747680131082165,0.0
4.202334630350195,72.56764532630253,3.149664185651889,False,72.56764532630253,3.149664185651889,0.0,72.56764532630253,3.149664185651889,0.0,72.56764532630253,3.149664185651889,0.0
4.302390216787104,74.29511744264019,3.2245532635717487,False,74.29511744264019,3.2245532635717487,0.0,74.29511744264019,3.2245532635717487,0.0,74.29511744264019,3.2245532635717487,0.0
4.402445803224014,76.02256636477834,3.2994350781800232,False,76.02256636477834,3.2994350781800232,0.0,76.02256636477834,3.2994350781800232,0.0,76.02256636477834,3.2994350781800232,0.0
4.502501389660923,77.74999155642095,3.3743094608053,False,77.74999155642095,3.3743094608053,0.0,77.74999155642095,3.3743094608053,0.0,77.74999155642095,3.3743094608053,0.0
4.602556976097833,79.4773924814859,3.4491762427929085,False,79.4773924814859,3.4491762427929085,0.0,79.4773924814859,3.4491762427929085,0.0,79.4773924814859,3.4491762427929085,0.0
4.702612562534742,81.2047686041096,3.5240352555052965,False,81.2047686041096,3.5240352555052965,0.0,81.2047686041096,3.5240352555052965,0.0,81.2047686041096,3.5240352555052965,0.0
4.802668148971652,82.93211938865204,3.598886330322416,False,82.93211938865204,3.598886330322416,0.0,82.93211938865204,3.598886330322416,0.0,82.93211938865204,3.598886330322416,0.0
4.902723735408561,84.65944429970142,3.673729298642093,False,84.65944429970142,3.673729298642093,0.0,84.65944429970142,3.673729298642093,0.0,84.65944429970142,3.673729298642093,0.0
5.00277932184547,86.38674280207913,3.7485639918804186,False,86.38674280207913,3.7485639918804186,0.0,86.38674280207913,3.7485639918804186,0.0,86.38674280207913,3.7485639918804186,0.0
5.10283490828238,88.11401436084445,3.8233902414721235,False,88.11401436084445,3.8233902414721235,0.0,88.11401436084445,3.8233902414721235,0.0,88.11401436084445,3.8233902414721235,0.0
5.202890494719289,89.84125844129944,3.898207878870954,False,89.84125844129944,3.898207878870954,0.0,89.84125844129944,3.898207878870954,0.0,89.84125844129944,3.898207878870954,0.0
5.302946081156199,91.56847450899375,3.973016735550059,False,91.56847450899375,3.973016735550059,0.0,91.56847450899375,3.973016735550059,0.0,91.56847450899375,3.973016735550059,0.0
5.403001667593108,93.29566202972941,4.047816643002363,False,93.29566202972941,4.047816643002363,0.0,93.29566202972941,4.047816643002363,0.0,93.29566202972941,4.047816643002363,0.0
5.503057254030017,95.02282046956566,4.122607432740951,False,95.02282046956566,4.122607432740951,0.0,95.02282046956566,4.122607432740951,0.0,95.02282046956566,4.122607432740951,0.0
5.603112840466927,96.7499492948238,4.197388936299445,False,96.7499492948238,4.197388936299445,0.0,96.7499492948238,4.197388936299445,0.0,96.7499492948238,4.197388936299445,0.0
5.703168426903836,98.47704797209185,4.272160985232384,False,98.47704797209185,4.272160985232384,0.0,98.47704797209185,4.272160985232384,0.0,98.47704797209185,4.272160985232384,0.0
5.803224013340746,100.20411596822962,4.346923411115602,False,100.20411596822962,4.346923411115602,0.0,100.20411596822962,4.346923411115602,0.0,100.20411596822962,4.346923411115602,0.0
5.903279599777655,101.93115275037319,4.421676045546613,False,101.93115275037319,4.421676045546613,0.0,101.93115275037319,4.421676045546613,0.0,101.93115275037319,4.421676045546613,0.0
6.003335186214564,103.65815778594,4.496418720144981,False,103.65815778594,4.496418720144981,0.0,103.65815778594,4.496418720144981,0.0,103.65815778594,4.496418720144981,0.0
6.103390772651474,105.3851305426335,4.571151266552709,False,105.3851305426335,4.571151266552709,0.0,105.3851305426335,4.571151266552709,0.0,105.3851305426335,4.571151266552709,0.0
6.203446359088383,107.11207048844793,4.645873516434612,False,107.11207048844793,4.645873516434612,0.0,107.11207048844793,4.645873516434612,0.0,107.11207048844793,4.645873516434612,0.0
6.3035019455252925,108.8389770916732,4.720585301478698,False,108.8389770916732,4.720585301478698,0.0,108.8389770916732,4.720585301478698,0.0,108.8389770916732,4.720585301478698,0.0
6.403557531962202,110.5658498208996,4.795286453396545,False,110.5658498208996,4.795286453396545,0.0,110.5658498208996,4.795286453396545,0.0,110.5658498208996,4.795286453396545,0.0
6.503613118399111,112.29268814502267,4.869976803923686,False,112.29268814502267,4.869976803923686,0.0,112.29268814502267,4.869976803923686,0.0,112.29268814502267,4.869976803923686,0.0
6.6036687048360205,114.01949153324792,4.944656184819983,False,114.01949153324792,4.944656184819983,0.0,114.01949153324792,4.944656184819983,0.0,114.01949153324792,4.944656184819983,0.0
6.70372429127293,115.7462594550956,5.019324427870004,False,115.7462594550956,5.019324427870004,0.0,115.7462594550956,5.019324427870004,0.0,115.7462594550956,5.019324427870004,0.0
6.8037798777098395,117.47299138040557,5.09398136488341,False,117.47299138040557,5.09398136488341,0.0,117.47299138040557,5.09398136488341,0.0,117.47299138040557,5.09398136488341,0.0
6.9038354641467485,119.19968677934197,5.168626827695324,False,119.19968677934197,5.168626827695324,0.0,119.19968677934197,5.168626827695324,0.0,119.19968677934197,5.168626827695324,0.0
7.003891050583658,120.92634512239808,5.243260648166719,False,120.92634512239808,5.243260648166719,0.0,120.92634512239808,5.243260648166719,0.0,120.92634512239808,5.243260648166719,0.0
7.1039466370205675,122.65296588040101,5.3178826581847884,False,122.65296588040101,5.3178826581847884,0.0,122.65296588040101,5.3178826581847884,0.0,122.65296588040101,5.3178826581847884,0.0
7.2040022234574765,124.37954852451657,5.3924926896633325,False,124.37954852451657,5.3924926896633325,0.0,124.37954852451657,5.3924926896633325,0.0,124.37954852451657,5.3924926896633325,0.0
7.3040578098943865,126.10609252625393,5.46709057454313,False,126.10609252625393,5.46709057454313,0.0,126.10609252625393,5.46709057454313,0.0,126.10609252625393,5.46709057454313,0.0
7.4041133963312955,127.83259735747043,5.541676144792322,False,127.83259735747043,5.541676144792322,0.0,127.83259735747043,5.541676144792322,0.0,127.83259735747043,5.541676144792322,0.0
7.5041689827682045,129.55906249037633,5.616249232406786,False,129.55906249037633,5.616249232406786,0.0,129.55906249037633,5.616249232406786,0.0,129.55906249037633,5.616249232406786,0.0
7.6042245692051145,131.28548739753967,5.690809669410521,False,131.28548739753967,5.690809669410521,0.0,131.28548739753967,5.690809669410521,0.0,131.28548739753967,5.690809669410521,0.0
7.7042801556420235,133.01187155189075,5.765357287856016,False,133.01187155189075,5.765357287856016,0.0,133.01187155189075,5.765357287856016,0.0,133.01187155189075,5.765357287856016,0.0
7.804335742078933,134.7382144267272,5.839891919824638,False,134.7382144267272,5.839891919824638,0.0,134.7382144267272,5.839891919824638,0.0,134.7382144267272,5.839891919824638,0.0
7.9043913285158425,136.46451549571853,5.914413397427005,False,136.46451549571853,5.914413397427005,0.0,136.46451549571853,5.914413397427005,0.0,136.46451549571853,5.914413397427005,0.0
8.004446914952752,138.19077423291088,5.9889215528033635,False,138.19077423291088,5.9889215528033635,0.0,138.19077423291088,5.9889215528033635,0.0,138.19077423291088,5.9889215528033635,0.0
8.10450250138966,139.91699011273184,6.063416218123971,False,139.91699011273184,6.063416218123971,0.0,139.91699011273184,6.063416218123971,0.0,139.91699011273184,6.063416218123971,0.0
8.204558087826571,141.6431626099952,6.1378972255894695,False,141.6431626099952,6.1378972255894695,0.0,141.6431626099952,6.1378972255894695,0.0,141.6431626099952,6.1378972255894695,0.0
8.30461367426348,143.3692911999055,6.212364407431266,False,143.3692911999055,6.212364407431266,0.0,143.3692911999055,6.212364407431266,0.0,143.3692911999055,6.212364407431266,0.0
8.40466926070039,145.09537535806294,6.2868175959119075,False,145.09537535806294,6.2868175959119075,0.0,145.09537535806294,6.2868175959119075,0.0,145.09537535806294,6.2868175959119075,0.0
8.504724847137298,146.82141456046813,6.361256623325466,False,146.82141456046813,6.361256623325466,0.0,146.82141456046813,6.361256623325466,0.0,146.82141456046813,6.361256623325466,0.0
8.604780433574208,148.54740828352658,6.435681321997907,False,148.54740828352658,6.435681321997907,0.0,148.54740828352658,6.435681321997907,0.0,148.54740828352658,6.435681321997907,0.0
8.704836020011118,150.27335600405377,6.5100915242874775,False,150.27335600405377,6.5100915242874775,0.0,150.27335600405377,6.5100915242874775,0.0,150.27335600405377,6.5100915242874775,0.0
8.804891606448027,151.99925719927944,6.584487062585065,False,151.99925719927944,6.584487062585065,0.0,151.99925719927944,6.584487062585065,0.0,151.99925719927944,6.584487062585065,0.0
8.904947192884936,153.72511134685269,6.658867769314601,False,153.72511134685269,6.658867769314601,0.0,153.72511134685269,6.658867769314601,0.0,153.72511134685269,6.658867769314601,0.0
9.005002779321845,155.45091792484644,6.73323347693342,False,155.45091792484644,6.73323347693342,0.0,155.45091792484644,6.73323347693342,0.0,155.45091792484644,6.73323347693342,0.0
9.105058365758754,157.1766764117622,6.8075840179326415,False,157.1766764117622,6.8075840179326415,0.0,157.1766764117622,6.8075840179326415,0.0,157.1766764117622,6.8075840179326415,0.0
9.205113952195665,158.9023862865349,6.881919224837548,False,158.9023862865349,6.881919224837548,0.0,158.9023862865349,6.881919224837548,0.0,158.9023862865349,6.881919224837548,0.0
9.305169538632574,160.62804702853725,6.956238930207961,False,160.62804702853725,6.956238930207961,0.0,160.62804702853725,6.956238930207961,0.0,160.62804702853725,6.956238930207961,0.0
9.405225125069483,162.35365811758487,7.030542966638623,False,162.35365811758487,7.030542966638623,0.0,162.35365811758487,7.030542966638623,0.0,162.35365811758487,7.030542966638623,0.0
9.505280711506392,164.0792190339406,7.104831166759568,False,164.0792190339406,7.104831166759568,0.0,164.0792190339406,7.104831166759568,0.0,164.0792190339406,7.104831166759568,0.0
9.605336297943303,165.80472925831947,7.179103363236501,False,165.80472925831947,7.179103363236501,0.0,165.80472925831947,7.179103363236501,0.0,165.80472925831947,7.179103363236501,0.0
9.705391884380212,167.53018827189305,7.253359388771175,False,167.53018827189305,7.253359388771175,0.0,167.53018827189305,7.253359388771175,0.0,167.53018827189305,7.253359388771175,0.0
9.805447470817121,169.25559555629454,7.32759907610177,False,169.25559555629454,7.32759907610177,0.0,169.25559555629454,7.32759907610177,0.0,169.25559555629454,7.32759907610177,0.0
9.90550305725403,170.98095059362308,7.401822258003269,False,170.98095059362308,7.401822258003269,0.0,170.98095059362308,7.401822258003269,0.0,170.98095059362308,7.401822258003269,0.0
10.00555864369094,172.70625286644858,7.476028767287827,False,172.70625286644858,7.476028767287827,0.0,172.70625286644858,7.476028767287827,0.0,172.70625286644858,7.476028767287827,0.0
10.10561423012785,174.43150185781641,7.550218436805165,False,174.43150185781641,7.550218436805165,0.0,174.43150185781641,7.550218436805165,0.0,174.43150185781641,7.550218436805165,0.0
10.20566981656476,176.1566970512519,7.624391099442922,False,176.1566970512519,7.624391099442922,0.0,176.1566970512519,7.624391099442922,0.0,176.1566970512519,7.624391099442922,0.0
10.305725403001668,177.88183793076522,7.698546588127056,False,177.88183793076522,7.698546588127056,0.0,177.88183793076522,7.698546588127056,0.0,177.88183793076522,7.698546588127056,0.0
10.405780989438577,179.6069239808558,7.772684735822204,False,179.6069239808558,7.772684735822204,0.0,179.6069239808558,7.772684735822204,0.0,179.6069239808558,7.772684735822204,0.0
10.505836575875486,181.3319546865172,7.846805375532067,False,181.3319546865172,7.846805375532067,0.0,181.3319546865172,7.846805375532067,0.0,181.3319546865172,7.846805375532067,0.0
10.605892162312397,183.0569295332416,7.92090834029978,False,183.0569295332416,7.92090834029978,0.0,183.0569295332416,7.92090834029978,0.0,183.0569295332416,7.92090834029978,0.0
10.705947748749306,184.78184800702434,7.994993463208291,False,184.78184800702434,7.994993463208291,0.0,184.78184800702434,7.994993463208291,0.0,184.78184800702434,7.994993463208291,0.0
10.806003335186215,186.50670959436883,8.069060577380737,False,186.50670959436883,8.069060577380737,0.0,186.50670959436883,8.069060577380737,0.0,186.50670959436883,8.069060577380737,0.0
10.906058921623124,188.231513782291,8.143109515980822,False,188.231513782291,8.143109515980822,0.0,188.231513782291,8.143109515980822,0.0,188.231513782291,8.143109515980822,0.0
11.006114508060033,189.9562600583239,8.217140112213189,False,189.9562600583239,8.217140112213189,0.0,189.9562600583239,8.217140112213189,0.0,189.9562600583239,8.217140112213189,0.0
11.106170094496944,191.6809479105224,8.291152199323793,False,191.6809479105224,8.291152199323793,0.0,191.6809479105224,8.291152199323793,0.0,191.6809479105224,8.291152199323793,0.0
11.206225680933853,193.40557682746774,8.36514561060029,False,193.40557682746774,8.36514561060029,0.0,193.40557682746774,8.36514561060029,0.0,193.40557682746774,8.36514561060029,0.0
11.306281267370762,195.13014629827222,8.439120179372395,False,195.13014629827222,8.439120179372395,0.0,195.13014629827222,8.439120179372395,0.0,195.13014629827222,8.439120179372395,0.0
11.406336853807671,196.85465581258367,8.513075739012269,False,196.85465581258367,8.513075739012269,0.0,196.85465581258367,8.513075739012269,0.0,196.85465581258367,8.513075739012269,0.0
11.50639244024458,198.57910486059026,8.587012122934892,False,198.57910486059026,8.587012122934892,0.0,198.57910486059026,8.587012122934892,0.0,198.57910486059026,8.587012122934892,0.0
11.606448026681491,200.30349293302484,8.660929164598437,False,200.30349293302484,8.660929164598437,0.0,200.30349293302484,8.660929164598437,0.0,200.30349293302484,8.660929164598437,0.0
11.7065036131184,202.02781952116965,8.734826697504642,False,202.02781952116965,8.734826697504642,0.0,202.02781952116965,8.734826697504642,0.0,202.02781952116965,8.734826697504642,0.0
11.80655919955531,203.75208411686097,8.808704555199194,False,203.75208411686097,8.808704555199194,0.0,203.75208411686097,8.808704555199194,0.0,203.75208411686097,8.808704555199194,0.0
11.906614785992218,205.47628621249362,8.882562571272095,False,205.47628621249362,8.882562571272095,0.0,205.47628621249362,8.882562571272095,0.0,205.47628621249362,8.882562571272095,0.0
12.006670372429127,207.2004253010255,8.95640057935804,False,207.2004253010255,8.95640057935804,0.0,207.2004253010255,8.95640057935804,0.0,207.2004253010255,8.95640057935804,0.0
12.106725958866038,208.92450087598226,9.030218413136796,False,208.92450087598226,9.030218413136796,0.0,208.92450087598226,9.030218413136796,0.0,208.92450087598226,9.030218413136796,0.0
12.206781545302947,210.64851243146177,9.104015906333565,False,210.64851243146177,9.104015906333565,0.0,210.64851243146177,9.104015906333565,0.0,210.64851243146177,9.104015906333565,0.0
12.306837131739856,212.37245946213866,9.177792892719374,False,212.37245946213866,9.177792892719374,0.0,212.37245946213866,9.177792892719374,0.0,212.37245946213866,9.177792892719374,0.0
12.406892718176765,214.09634146326908,9.251549206111438,False,214.09634146326908,9.251549206111438,0.0,214.09634146326908,9.251549206111438,0.0,214.09634146326908,9.251549206111438,0.0
12.506948304613674,215.82015793069502,9.325284680373539,False,215.82015793069502,9.325284680373539,0.0,215.82015793069502,9.325284680373539,0.0,215.82015793069502,9.325284680373539,0.0
12.607003891050585,217.54390836084892,9.3989991494164,False,217.54390836084892,9.3989991494164,0.0,217.54390836084892,9.3989991494164,0.0,217.54390836084892,9.3989991494164,0.0
12.707059477487494,219.26759225075813,9.472692447198053,False,219.26759225075813,9.472692447198053,0.0,219.26759225075813,9.472692447198053,0.0,219.26759225075813,9.472692447198053,0.0
12.807115063924403,220.99120909804967,9.546364407724225,False,220.99120909804967,9.546364407724225,0.0,220.99120909804967,9.546364407724225,0.0,220.99120909804967,9.546364407724225,0.0
12.907170650361312,222.71475840095457,9.6200148650487,False,222.71475840095457,9.6200148650487,0.0,222.71475840095457,9.6200148650487,0.0,222.71475840095457,9.6200148650487,0.0
13.007226236798221,224.4382396583124,9.693643653273705,False,224.4382396583124,9.693643653273705,0.0,224.4382396583124,9.693643653273705,0.0,224.4382396583124,9.693643653273705,0.0
13.107281823235132,226.16165236957588,9.76725060655027,False,226.16165236957588,9.76725060655027,0.0,226.16165236957588,9.76725060655027,0.0,226.16165236957588,9.76725060655027,0.0
13.207337409672041,227.8849960348152,9.84083555907861,False,227.8849960348152,9.84083555907861,0.0,227.8849960348152,9.84083555907861,0.0,227.8849960348152,9.84083555907861,0.0
13.30739299610895,229.60827015472285,9.914398345108493,False,229.60827015472285,9.914398345108493,0.0,229.60827015472285,9.914398345108493,0.0,229.60827015472285,9.914398345108493,0.0
13.40744858254586,231.33147423061777,9.98793879893963,False,231.33147423061777,9.98793879893963,0.0,231.33147423061777,9.98793879893963,0.0,231.33147423061777,9.98793879893963,0.0
13.507504168982768,233.05460776445008,10.061456754922018,False,233.05460776445008,10.061456754922018,0.0,233.05460776445008,10.061456754922018,0.0,233.05460776445008,10.061456754922018,0.0
13.607559755419679,234.77767025880547,10.134952047456347,False,234.77767025880547,10.134952047456347,0.0,234.77767025880547,10.134952047456347,0.0,234.77767025880547,10.134952047456347,0.0
13.707615341856588,236.5006612169096,10.208424510994343,False,236.5006612169096,10.208424510994343,0.0,236.5006612169096,10.208424510994343,0.0,236.5006612169096,10.208424510994343,0.0
13.807670928293497,238.22358014263278,10.281873980039158,False,238.22358014263278,10.281873980039158,0.0,238.22358014263278,10.281873980039158,0.0,238.22358014263278,10.281873980039158,0.0
13.907726514730406,239.94642654049434,10.355300289145745,False,239.94642654049434,10.355300289145745,0.0,239.94642654049434,10.355300289145745,0.0,239.94642654049434,10.355300289145745,0.0
14.007782101167315,241.66919991566704,10.42870327292122,False,241.66919991566704,10.42870327292122,0.0,241.66919991566704,10.42870327292122,0.0,241.66919991566704,10.42870327292122,0.0
14.107837687604226,243.39189977398152,10.502082766025241,False,243.39189977398152,10.502082766025241,0.0,243.39189977398152,10.502082766025241,0.0,243.39189977398152,10.502082766025241,0.0
14.207893274041135,245.11452562193097,10.575438603170376,False,245.11452562193097,10.575438603170376,0.0,245.11452562193097,10.575438603170376,0.0,245.11452562193097,10.575438603170376,0.0
14.307948860478044,246.83707696667523,10.648770619122478,False,246.83707696667523,10.648770619122478,0.0,246.83707696667523,10.648770619122478,0.0,246.83707696667523,10.648770619122478,0.0
14.408004446914953,248.5595533160455,10.722078648701064,False,248.5595533160455,10.722078648701064,0.0,248.5595533160455,10.722078648701064,0.0,248.5595533160455,10.722078648701064,0.0
14.508060033351862,250.28195417854877,10.795362526779671,False,250.28195417854877,10.795362526779671,0.0,250.28195417854877,10.795362526779671,0.0,250.28195417854877,10.795362526779671,0.0
14.608115619788773,252.00427906337202,10.868622088286246,False,252.00427906337202,10.868622088286246,0.0,252.00427906337202,10.868622088286246,0.0,252.00427906337202,10.868622088286246,0.0
14.708171206225682,253.72652748038684,10.941857168203502,False,253.72652748038684,10.941857168203502,0.0,253.72652748038684,10.941857168203502,0.0,253.72652748038684,10.941857168203502,0.0
14.808226792662591,255.44869894015383,11.0150676015693,False,255.44869894015383,11.0150676015693,0.0,255.44869894015383,11.0150676015693,0.0,255.44869894015383,11.0150676015693,0.0
14.9082823790995,257.17079295392693,11.088253223477016,False,257.17079295392693,11.088253223477016,0.0,257.17079295392693,11.088253223477016,0.0,257.17079295392693,11.088253223477016,0.0
15.008337965536409,258.8928090336579,11.161413869075917,False,258.8928090336579,11.161413869075917,0.0,258.8928090336579,11.161413869075917,0.0,258.8928090336579,11.161413869075917,0.0
15.10839355197332,260.6147466920007,11.23454937357153,False,260.6147466920007,11.23454937357153,0.0,260.6147466920007,11.23454937357153,0.0,260.6147466920007,11.23454937357153,0.0
